timestamp,ax,ay,az
49.775,-0.033,-0.288,-0.456
49.78,-0.205,-0.434,-0.4
49.785,-0.204,-0.434,-0.416
49.79,-0.192,-0.345,-0.391
49.795,-0.27,-0.501,-0.411
49.8,-0.283,-0.496,-0.346
49.805,-0.288,-0.504,-0.391
49.81,-0.393,-0.587,-0.371
49.815,-0.51,-0.55,-0.489
49.82,-0.534,-0.59,-0.492
49.825,-0.554,-0.541,-0.37
49.83,-0.662,-0.542,-0.458
49.835,-0.656,-0.599,-0.394
49.84,-0.614,-0.655,-0.374
49.845,-0.683,-0.606,-0.321
49.85,-0.772,-0.543,-0.323
49.855,-0.774,-0.526,-0.371
49.86,-0.728,-0.613,-0.342
49.865,-0.802,-0.628,-0.366
49.87,-0.791,-0.505,-0.331
49.875,-0.766,-0.523,-0.185
49.88,-0.68,-0.556,-0.165
49.885,-0.66,-0.663,-0.189
49.89,-0.793,-0.554,-0.247
49.895,-0.817,-0.486,-0.225
49.9,-0.811,-0.546,-0.049
49.905,-0.778,-0.328,-0.111
49.91,-0.805,-0.358,-0.14
49.915,-0.711,-0.474,0.084
49.92,-0.725,-0.329,-0.04
49.925,-0.688,-0.288,-0.024
49.93,-0.669,-0.197,-0.085
49.935,-0.611,-0.179,0.124
49.94,-0.675,-0.13,0.001
49.945,-0.466,-0.112,0.131
49.95,-0.44,-0.021,0.14
49.955,-0.38,-0.035,0.158
49.96,-0.361,-0.062,0.169
49.965,-0.394,-0.063,0.243
49.97,-0.263,0.153,0.277
49.975,-0.323,0.076,0.267
49.98,-0.289,0.115,0.236
49.985,-0.071,0.141,0.273
49.99,-0.124,0.241,0.266
49.995,-0.046,0.177,0.341
50.0,-0.056,0.286,0.241
50.005,0.109,0.263,0.341
50.01,0.087,0.459,0.379
50.015,0.142,0.353,0.403
50.02,0.274,0.475,0.394
50.025,0.262,0.63,0.462
50.03,0.239,0.508,0.374
50.035,0.358,0.449,0.462
50.04,0.454,0.455,0.426
50.045,0.518,0.584,0.456
50.05,0.534,0.547,0.425
50.055,0.504,0.657,0.392
50.06,0.565,0.568,0.351
50.065,0.59,0.535,0.366
50.07,0.796,0.606,0.376
50.075,0.674,0.593,0.327
50.08,0.709,0.588,0.399
50.085,0.711,0.532,0.295
50.09,0.78,0.502,0.284
50.095,0.755,0.638,0.282
50.1,0.835,0.62,0.275
50.105,0.82,0.475,0.214
50.11,0.755,0.556,0.196
50.115,0.789,0.482,0.2
50.12,0.672,0.507,0.254
50.125,0.845,0.494,0.124
50.13,0.729,0.484,0.107
50.135,0.81,0.414,0.102
50.14,0.678,0.39,0.051
50.145,0.734,0.331,0.052
50.15,0.664,0.319,0.019
50.155,0.709,0.338,-0.04
50.16,0.521,0.258,0.01
50.165,0.6,0.135,-0.06
50.17,0.588,0.154,-0.093
50.175,0.574,0.258,-0.008
50.18,0.45,-0.006,-0.168
50.185,0.402,0.046,-0.099
50.19,0.411,-0.021,-0.076
50.195,0.319,0.042,-0.268
50.2,0.399,-0.109,-0.274
50.205,0.245,-0.177,-0.354
50.21,0.138,-0.076,-0.283
50.215,0.054,-0.162,-0.243
50.22,0.099,-0.243,-0.274
50.225,-0.013,-0.233,-0.31
50.23,-0.053,-0.266,-0.328
50.235,-0.071,-0.403,-0.369
50.24,-0.045,-0.349,-0.428
50.245,-0.26,-0.354,-0.366
50.25,-0.261,-0.46,-0.435
50.255,-0.32,-0.504,-0.339
50.26,-0.353,-0.508,-0.41
50.265,-0.237,-0.466,-0.384
50.27,-0.475,-0.598,-0.429
50.275,-0.437,-0.538,-0.379
50.28,-0.399,-0.542,-0.389
50.285,-0.601,-0.545,-0.389
50.29,-0.535,-0.577,-0.363
50.295,-0.608,-0.641,-0.283
50.3,-0.628,-0.626,-0.377
50.305,-0.71,-0.638,-0.376
50.31,-0.677,-0.601,-0.26
50.315,-0.71,-0.604,-0.343
50.32,-0.791,-0.588,-0.303
50.325,-0.709,-0.535,-0.333
50.33,-0.817,-0.576,-0.255
50.335,-0.765,-0.532,-0.277
50.34,-0.815,-0.525,-0.245
50.345,-0.766,-0.53,-0.241
50.35,-0.782,-0.509,-0.282
50.355,-0.814,-0.487,-0.204
50.36,-0.824,-0.347,-0.073
50.365,-0.777,-0.405,-0.042
50.37,-0.708,-0.385,-0.102
50.375,-0.759,-0.314,-0.172
50.38,-0.773,-0.329,-0.053
50.385,-0.631,-0.306,0.085
50.39,-0.698,-0.214,0.032
50.395,-0.654,-0.235,0.063
50.4,-0.682,-0.1,0.008
50.405,-0.45,-0.184,0.106
50.41,-0.491,-0.062,0.164
50.415,-0.504,-0.012,0.176
50.42,-0.399,-0.058,0.143
50.425,-0.365,0.132,0.09
50.43,-0.419,0.137,0.345
50.435,-0.226,0.198,0.248
50.44,-0.187,0.164,0.4
50.445,-0.042,0.236,0.336
50.45,-0.029,0.231,0.342
50.455,-0.083,0.287,0.444
50.46,-0.005,0.273,0.376
50.465,0.056,0.38,0.382
50.47,0.19,0.347,0.355
50.475,0.162,0.432,0.381
50.48,0.188,0.41,0.368
50.485,0.254,0.569,0.467
50.49,0.254,0.54,0.4
50.495,0.411,0.477,0.393
50.5,0.498,0.501,0.4
50.505,0.483,0.476,0.331
50.51,0.559,0.551,0.421
50.515,0.563,0.619,0.412
50.52,0.623,0.586,0.313
50.525,0.644,0.588,0.369
50.53,0.75,0.634,0.317
50.535,0.604,0.575,0.326
50.54,0.707,0.563,0.324
50.545,0.672,0.693,0.272
50.55,0.671,0.642,0.376
50.555,0.839,0.569,0.288
50.56,0.809,0.513,0.213
50.565,0.767,0.537,0.301
50.57,0.84,0.589,0.227
50.575,0.816,0.626,0.202
50.58,0.871,0.434,0.25
50.585,0.73,0.47,0.182
50.59,0.746,0.492,0.228
50.595,0.746,0.362,0.077
50.6,0.762,0.403,0.111
50.605,0.659,0.319,-0.028
50.61,0.688,0.352,-0.012
50.615,0.627,0.306,0.082
50.62,0.585,0.259,-0.068
50.625,0.536,0.266,-0.071
50.63,0.658,0.171,-0.017
50.635,0.488,0.164,-0.041
50.64,0.547,0.034,-0.092
50.645,0.451,0.031,-0.229
50.65,0.423,0.069,-0.141
50.655,0.326,0.017,-0.267
50.66,0.313,-0.06,-0.296
50.665,0.305,-0.15,-0.235
50.67,0.171,-0.184,-0.376
50.675,0.148,-0.161,-0.293
50.68,0.045,-0.319,-0.332
50.685,0.078,-0.326,-0.421
50.69,-0.05,-0.32,-0.396
50.695,-0.08,-0.29,-0.415
50.7,-0.075,-0.336,-0.335
50.705,-0.12,-0.424,-0.416
50.71,-0.259,-0.383,-0.33
50.715,-0.301,-0.514,-0.323
50.72,-0.38,-0.446,-0.423
50.725,-0.367,-0.547,-0.488
50.73,-0.417,-0.518,-0.419
50.735,-0.495,-0.542,-0.366
50.74,-0.499,-0.486,-0.368
50.745,-0.582,-0.586,-0.391
50.75,-0.568,-0.659,-0.388
50.755,-0.605,-0.674,-0.36
50.76,-0.674,-0.532,-0.436
50.765,-0.799,-0.674,-0.315
50.77,-0.778,-0.652,-0.28
50.775,-0.755,-0.612,-0.287
50.78,-0.735,-0.489,-0.378
50.785,-0.785,-0.587,-0.315
50.79,-0.83,-0.553,-0.21
50.795,-0.768,-0.626,-0.358
50.8,-0.789,-0.536,-0.293
50.805,-0.861,-0.503,-0.144
50.81,-0.791,-0.472,-0.128
50.815,-0.812,-0.462,-0.2
50.82,-0.776,-0.421,-0.22
50.825,-0.794,-0.406,-0.07
50.83,-0.807,-0.295,-0.122
50.835,-0.714,-0.365,-0.102
50.84,-0.726,-0.251,-0.012
50.845,-0.68,-0.223,0.035
50.85,-0.672,-0.209,0.071
50.855,-0.638,-0.139,0.079
50.86,-0.508,-0.206,0.04
50.865,-0.631,-0.103,0.164
50.87,-0.513,-0.142,0.232
50.875,-0.525,-0.067,0.13
50.88,-0.439,-0.098,0.221
50.885,-0.316,-0.025,0.216
50.89,-0.352,0.193,0.289
50.895,-0.215,0.229,0.208
50.9,-0.278,0.159,0.315
50.905,-0.192,0.254,0.441
50.91,-0.074,0.175,0.328
50.915,-0.033,0.315,0.353
50.92,-0.019,0.296,0.323
50.925,-0.066,0.312,0.418
50.93,0.118,0.374,0.334
50.935,0.089,0.375,0.34
50.94,0.164,0.395,0.35
50.945,0.293,0.404,0.377
50.95,0.377,0.581,0.329
50.955,0.497,0.566,0.398
50.96,0.438,0.609,0.245
50.965,0.439,0.609,0.355
50.97,0.508,0.688,0.452
50.975,0.477,0.517,0.385
50.98,0.707,0.543,0.369
50.985,0.591,0.649,0.448
50.99,0.62,0.534,0.334
50.995,0.765,0.578,0.318
51.0,0.701,0.616,0.316
51.005,0.717,0.598,0.317
51.01,0.768,0.583,0.291
51.015,0.813,0.534,0.221
51.02,0.808,0.579,0.26
51.025,0.778,0.581,0.188
51.03,0.846,0.567,0.192
51.035,0.772,0.544,0.174
51.04,0.823,0.469,0.158
51.045,0.825,0.484,0.149
51.05,0.767,0.45,0.078
51.055,0.737,0.427,0.147
51.06,0.742,0.323,0.068
51.065,0.608,0.362,0.064
51.07,0.7,0.234,-0.043
51.075,0.584,0.262,-0.015
51.08,0.712,0.162,-0.046
51.085,0.676,0.164,-0.089
51.09,0.678,0.15,-0.149
51.095,0.499,0.086,-0.06
51.1,0.477,0.028,-0.203
51.105,0.459,0.003,-0.171
51.11,0.419,-0.053,-0.185
51.115,0.361,-0.073,-0.18
51.12,0.356,-0.118,-0.232
51.125,0.234,-0.139,-0.254
51.13,0.214,-0.049,-0.265
51.135,0.146,-0.293,-0.336
51.14,0.098,-0.232,-0.402
51.145,0.037,-0.28,-0.408
51.15,0.021,-0.363,-0.333
51.155,-0.039,-0.363,-0.336
51.16,-0.267,-0.449,-0.381
51.165,-0.234,-0.455,-0.34
51.17,-0.264,-0.394,-0.429
51.175,-0.311,-0.433,-0.454
51.18,-0.351,-0.6,-0.381
51.185,-0.405,-0.52,-0.428
51.19,-0.423,-0.581,-0.386
51.195,-0.562,-0.558,-0.378
51.2,-0.536,-0.55,-0.332
51.205,-0.592,-0.572,-0.35
51.21,-0.602,-0.579,-0.399
51.215,-0.671,-0.464,-0.395
51.22,-0.648,-0.625,-0.363
51.225,-0.726,-0.522,-0.345
51.23,-0.683,-0.662,-0.304
51.235,-0.676,-0.557,-0.344
51.24,-0.807,-0.519,-0.271
51.245,-0.727,-0.59,-0.287
51.25,-0.815,-0.504,-0.228
51.255,-0.837,-0.47,-0.255
51.26,-0.826,-0.517,-0.182
51.265,-0.754,-0.513,-0.234
51.27,-0.87,-0.48,-0.097
51.275,-0.795,-0.453,-0.109
51.28,-0.781,-0.392,-0.096
51.285,-0.706,-0.32,0.035
51.29,-0.76,-0.45,-0.064
51.295,-0.798,-0.341,-0.05
51.3,-0.712,-0.288,0.037
51.305,-0.589,-0.333,0.103
51.31,-0.638,-0.244,0.048
51.315,-0.569,-0.218,0.102
51.32,-0.567,-0.181,0.094
51.325,-0.492,-0.117,0.162
51.33,-0.468,-0.046,0.216
51.335,-0.453,-0.057,0.167
51.34,-0.387,-0.023,0.242
51.345,-0.369,0.073,0.199
51.35,-0.168,0.054,0.197
51.355,-0.117,0.139,0.405
51.36,-0.213,0.166,0.297
51.365,-0.115,0.259,0.206
51.37,-0.158,0.233,0.304
51.375,-0.043,0.231,0.392
51.38,0.044,0.37,0.346
51.385,0.078,0.375,0.303
51.39,0.114,0.44,0.399
51.395,0.184,0.397,0.398
51.4,0.282,0.458,0.364
51.405,0.319,0.452,0.333
51.41,0.317,0.442,0.399
51.415,0.456,0.543,0.314
51.42,0.449,0.566,0.433
51.425,0.41,0.507,0.429
51.43,0.636,0.577,0.402
51.435,0.628,0.614,0.371
51.44,0.715,0.631,0.399
51.445,0.667,0.507,0.449
51.45,0.608,0.64,0.291
51.455,0.654,0.655,0.303
51.46,0.668,0.612,0.309
51.465,0.723,0.6,0.355
51.47,0.809,0.603,0.269
51.475,0.662,0.581,0.313
51.48,0.729,0.531,0.366
51.485,0.823,0.565,0.247
51.49,0.828,0.602,0.199
51.495,0.8,0.554,0.196
51.5,0.763,0.504,0.154
51.505,0.78,0.398,0.108
51.51,0.721,0.402,0.026
51.515,0.756,0.336,0.114
51.52,0.735,0.375,0.134
51.525,0.8,0.345,0.086
51.53,0.668,0.328,0.018
51.535,0.743,0.342,0.009
51.54,0.635,0.169,-0.099
51.545,0.623,0.122,-0.051
51.55,0.521,0.038,-0.119
51.555,0.606,0.192,-0.204
51.56,0.471,0.062,-0.204
51.565,0.39,0.029,-0.194
51.57,0.341,-0.012,-0.275
51.575,0.344,0.003,-0.244
51.58,0.277,-0.04,-0.204
51.585,0.267,-0.174,-0.26
51.59,0.162,-0.213,-0.259
51.595,0.113,-0.27,-0.338
51.6,0.091,-0.267,-0.312
51.605,0.061,-0.29,-0.339
51.61,0.0,-0.386,-0.295
51.615,-0.139,-0.358,-0.432
51.62,-0.158,-0.406,-0.302
51.625,-0.259,-0.406,-0.391
51.63,-0.216,-0.471,-0.369
51.635,-0.297,-0.421,-0.371
51.64,-0.382,-0.461,-0.376
51.645,-0.367,-0.537,-0.394
51.65,-0.488,-0.53,-0.43
51.655,-0.427,-0.56,-0.374
51.66,-0.534,-0.571,-0.446
51.665,-0.535,-0.56,-0.389
51.67,-0.618,-0.608,-0.408
51.675,-0.655,-0.69,-0.406
51.68,-0.759,-0.522,-0.327
51.685,-0.754,-0.631,-0.314
51.69,-0.788,-0.596,-0.386
51.695,-0.712,-0.481,-0.225
51.7,-0.721,-0.455,-0.234
51.705,-0.785,-0.581,-0.283
51.71,-0.82,-0.477,-0.33
51.715,-0.81,-0.512,-0.254
51.72,-0.778,-0.517,-0.201
51.725,-0.845,-0.481,-0.185
51.73,-0.857,-0.464,-0.133
51.735,-0.776,-0.393,-0.11
51.74,-0.816,-0.386,-0.057
51.745,-0.711,-0.427,-0.061
51.75,-0.781,-0.301,-0.009
51.755,-0.762,-0.318,-0.083
51.76,-0.67,-0.283,-0.069
51.765,-0.601,-0.239,-0.048
51.77,-0.595,-0.207,0.078
51.775,-0.643,-0.137,0.131
51.78,-0.496,-0.151,0.089
51.785,-0.463,-0.116,0.165
51.79,-0.408,-0.063,0.13
51.795,-0.297,-0.02,0.234
51.8,-0.354,-0.012,0.287
51.805,-0.344,0.032,0.257
51.81,-0.341,0.078,0.24
51.815,-0.226,0.153,0.298
51.82,-0.147,0.196,0.291
51.825,-0.133,0.229,0.259
51.83,0.029,0.301,0.319
51.835,0.057,0.178,0.26
51.84,0.092,0.421,0.348
51.845,0.144,0.373,0.357
51.85,0.133,0.391,0.388
51.855,0.214,0.396,0.377
51.86,0.241,0.401,0.353
51.865,0.272,0.509,0.36
51.87,0.362,0.501,0.408
51.875,0.477,0.466,0.408
51.88,0.563,0.499,0.457
51.885,0.548,0.61,0.352
51.89,0.594,0.508,0.357
51.895,0.622,0.608,0.361
51.9,0.568,0.567,0.398
51.905,0.708,0.572,0.419
51.91,0.728,0.534,0.378
51.915,0.776,0.556,0.394
51.92,0.779,0.64,0.393
51.925,0.728,0.582,0.314
51.93,0.718,0.559,0.236
51.935,0.715,0.57,0.239
51.94,0.723,0.601,0.181
51.945,0.729,0.514,0.297
51.95,0.83,0.424,0.203
51.955,0.808,0.471,0.087
51.96,0.827,0.441,0.166
51.965,0.734,0.428,0.181
51.97,0.875,0.424,0.104
51.975,0.672,0.408,0.055
51.98,0.725,0.35,0.144
51.985,0.703,0.248,0.03
51.99,0.661,0.192,-0.052
51.995,0.657,0.175,-0.017
52.0,0.566,0.224,-0.032
52.005,0.722,0.233,-0.145
52.01,0.548,0.123,-0.051
52.015,0.5,0.077,-0.149
52.02,0.398,-0.013,-0.25
52.025,0.486,-0.006,-0.24
52.03,0.282,-0.063,-0.191
52.035,0.29,-0.085,-0.304
52.04,0.271,-0.093,-0.312
52.045,0.243,-0.08,-0.229
52.05,0.123,-0.234,-0.301
52.055,0.183,-0.29,-0.273
52.06,0.078,-0.268,-0.338
52.065,-0.014,-0.331,-0.286
52.07,-0.14,-0.297,-0.352
52.075,-0.099,-0.346,-0.379
52.08,-0.114,-0.397,-0.372
52.085,-0.265,-0.393,-0.446
52.09,-0.207,-0.407,-0.414
52.095,-0.292,-0.482,-0.368
52.1,-0.469,-0.582,-0.389
52.105,-0.486,-0.523,-0.416
52.11,-0.445,-0.552,-0.456
52.115,-0.562,-0.543,-0.372
52.12,-0.556,-0.637,-0.415
52.125,-0.638,-0.626,-0.415
52.13,-0.691,-0.646,-0.454
52.135,-0.612,-0.61,-0.374
52.14,-0.66,-0.584,-0.432
52.145,-0.837,-0.541,-0.428
52.15,-0.686,-0.676,-0.324
52.155,-0.853,-0.536,-0.278
52.16,-0.762,-0.638,-0.311
52.165,-0.794,-0.648,-0.225
52.17,-0.788,-0.434,-0.214
52.175,-0.8,-0.461,-0.275
52.18,-0.792,-0.568,-0.196
52.185,-0.816,-0.464,-0.172
52.19,-0.797,-0.453,-0.054
52.195,-0.82,-0.462,-0.095
52.2,-0.709,-0.401,-0.104
52.205,-0.746,-0.319,-0.077
52.21,-0.707,-0.319,-0.091
52.215,-0.753,-0.37,-0.077
52.22,-0.753,-0.29,0.037
52.225,-0.634,-0.239,-0.018
52.23,-0.644,-0.277,0.027
52.235,-0.53,-0.182,0.093
52.24,-0.569,-0.082,0.194
52.245,-0.476,-0.049,0.101
52.25,-0.503,-0.104,0.175
52.255,-0.395,0.033,0.19
52.26,-0.39,-0.002,0.255
52.265,-0.321,0.072,0.262
52.27,-0.23,0.087,0.359
52.275,-0.221,0.192,0.323
52.28,-0.216,0.172,0.291
52.285,-0.063,0.224,0.332
52.29,-0.04,0.298,0.296
52.295,0.004,0.265,0.443
52.3,0.172,0.365,0.462
52.305,0.148,0.28,0.423
52.31,0.202,0.393,0.379
52.315,0.267,0.427,0.38
52.32,0.262,0.484,0.45
52.325,0.437,0.496,0.39
52.33,0.328,0.506,0.399
52.335,0.524,0.591,0.425
52.34,0.473,0.576,0.316
52.345,0.513,0.515,0.433
52.35,0.568,0.66,0.432
52.355,0.562,0.712,0.356
52.36,0.695,0.511,0.284
52.365,0.65,0.587,0.309
52.37,0.719,0.607,0.303
52.375,0.629,0.625,0.33
52.38,0.683,0.614,0.26
52.385,0.79,0.562,0.213
52.39,0.768,0.57,0.382
52.395,0.821,0.597,0.293
52.4,0.717,0.608,0.269
52.405,0.84,0.455,0.141
52.41,0.739,0.518,0.185
52.415,0.732,0.429,0.228
52.42,0.696,0.461,0.224
52.425,0.791,0.443,0.194
52.43,0.737,0.529,-0.025
52.435,0.769,0.416,0.153
52.44,0.721,0.488,0.012
52.445,0.723,0.257,0.012
52.45,0.67,0.165,0.041
52.455,0.586,0.294,0.008
52.46,0.512,0.201,-0.068
52.465,0.554,0.15,-0.21
52.47,0.585,0.119,-0.099
52.475,0.518,0.076,-0.135
52.48,0.413,0.103,-0.135
52.485,0.438,0.088,-0.19
52.49,0.439,0.004,-0.285
52.495,0.245,-0.072,-0.229
52.5,0.341,-0.188,-0.25
52.505,0.256,-0.11,-0.306
52.51,0.268,-0.22,-0.334
52.515,0.125,-0.294,-0.331
52.52,0.041,-0.234,-0.237
52.525,0.015,-0.368,-0.345
52.53,-0.136,-0.361,-0.282
52.535,-0.219,-0.329,-0.431
52.54,-0.173,-0.393,-0.33
52.545,-0.228,-0.482,-0.421
52.55,-0.324,-0.55,-0.391
52.555,-0.329,-0.431,-0.438
52.56,-0.376,-0.561,-0.425
52.565,-0.368,-0.528,-0.348
52.57,-0.438,-0.508,-0.35
52.575,-0.561,-0.583,-0.35
52.58,-0.578,-0.577,-0.396
52.585,-0.599,-0.567,-0.463
52.59,-0.588,-0.556,-0.425
52.595,-0.643,-0.6,-0.285
52.6,-0.732,-0.556,-0.353
52.605,-0.723,-0.658,-0.342
52.61,-0.657,-0.584,-0.3
52.615,-0.85,-0.592,-0.285
52.62,-0.75,-0.607,-0.219
52.625,-0.779,-0.541,-0.222
52.63,-0.841,-0.507,-0.293
52.635,-0.68,-0.59,-0.2
52.64,-0.772,-0.491,-0.15
52.645,-0.856,-0.41,-0.178
52.65,-0.819,-0.433,-0.191
52.655,-0.787,-0.474,-0.07
52.66,-0.768,-0.407,0.012
52.665,-0.76,-0.384,-0.074
52.67,-0.788,-0.418,0.002
52.675,-0.637,-0.282,0.036
52.68,-0.629,-0.273,0.081
52.685,-0.636,-0.234,0.066
52.69,-0.575,-0.265,0.031
52.695,-0.582,-0.189,0.142
52.7,-0.483,-0.102,0.121
52.705,-0.431,-0.164,0.181
52.71,-0.425,-0.049,0.151
52.715,-0.508,-0.053,0.181
52.72,-0.399,0.057,0.205
52.725,-0.327,0.035,0.267
52.73,-0.259,0.106,0.34
52.735,-0.245,0.061,0.323
52.74,-0.161,0.214,0.309
52.745,-0.109,0.243,0.26
52.75,-0.046,0.224,0.31
52.755,-0.02,0.19,0.339
52.76,0.04,0.421,0.365
52.765,0.098,0.306,0.381
52.77,0.256,0.377,0.377
52.775,0.266,0.44,0.422
52.78,0.274,0.499,0.28
52.785,0.368,0.484,0.444
52.79,0.393,0.469,0.406
52.795,0.366,0.581,0.341
52.8,0.561,0.462,0.427
52.805,0.52,0.529,0.313
52.81,0.581,0.538,0.459
52.815,0.592,0.599,0.345
52.82,0.655,0.582,0.433
52.825,0.697,0.6,0.26
52.83,0.687,0.633,0.28
52.835,0.733,0.545,0.282
52.84,0.706,0.637,0.299
52.845,0.69,0.57,0.201
52.85,0.759,0.549,0.264
52.855,0.759,0.485,0.299
52.86,0.801,0.621,0.237
52.865,0.75,0.545,0.157
52.87,0.707,0.395,0.275
52.875,0.761,0.51,0.147
52.88,0.804,0.476,0.102
52.885,0.76,0.447,0.11
52.89,0.769,0.441,0.096
52.895,0.712,0.326,0.075
52.9,0.686,0.412,0.031
52.905,0.677,0.366,-0.038
52.91,0.737,0.319,0.056
52.915,0.659,0.265,-0.035
52.92,0.601,0.134,-0.137
52.925,0.641,0.084,-0.124
52.93,0.543,0.129,-0.272
52.935,0.519,0.105,-0.111
52.94,0.435,0.012,-0.264
52.945,0.421,-0.075,-0.248
52.95,0.422,-0.023,-0.29
52.955,0.287,-0.094,-0.184
52.96,0.296,-0.196,-0.366
52.965,0.125,-0.226,-0.314
52.97,0.072,-0.247,-0.33
52.975,0.143,-0.302,-0.289
52.98,0.053,-0.335,-0.4
52.985,-0.062,-0.3,-0.304
52.99,-0.077,-0.39,-0.377
52.995,-0.231,-0.407,-0.419
53.0,-0.147,-0.367,-0.394
53.005,-0.208,-0.409,-0.476
53.01,-0.344,-0.545,-0.398
53.015,-0.384,-0.483,-0.43
53.02,-0.395,-0.496,-0.425
53.025,-0.472,-0.523,-0.458
53.03,-0.517,-0.512,-0.358
53.035,-0.558,-0.656,-0.342
53.04,-0.584,-0.63,-0.348
53.045,-0.607,-0.614,-0.386
53.05,-0.607,-0.572,-0.332
53.055,-0.695,-0.648,-0.366
53.06,-0.669,-0.606,-0.347
53.065,-0.757,-0.523,-0.489
53.07,-0.772,-0.619,-0.299
53.075,-0.72,-0.639,-0.346
53.08,-0.686,-0.495,-0.335
53.085,-0.794,-0.561,-0.208
53.09,-0.81,-0.497,-0.33
53.095,-0.853,-0.484,-0.233
53.1,-0.812,-0.591,-0.116
53.105,-0.813,-0.531,-0.207
53.11,-0.752,-0.453,-0.081
53.115,-0.826,-0.401,-0.132
53.12,-0.787,-0.376,-0.143
53.125,-0.75,-0.411,-0.066
53.13,-0.817,-0.338,0.049
53.135,-0.587,-0.33,-0.101
53.14,-0.639,-0.295,-0.019
53.145,-0.645,-0.261,0.043
53.15,-0.697,-0.144,0.067
53.155,-0.524,-0.089,0.068
53.16,-0.564,-0.034,0.172
53.165,-0.491,-0.077,0.223
53.17,-0.395,-0.057,0.209
53.175,-0.422,0.029,0.128
53.18,-0.383,0.096,0.227
53.185,-0.222,0.036,0.182
53.19,-0.206,0.197,0.241
53.195,-0.17,0.187,0.338
53.2,-0.085,0.196,0.274
53.205,-0.068,0.267,0.366
53.21,-0.073,0.339,0.411
53.215,0.038,0.433,0.371
53.22,0.111,0.352,0.388
53.225,0.174,0.456,0.385
53.23,0.258,0.438,0.417
53.235,0.285,0.389,0.413
53.24,0.309,0.438,0.329
53.245,0.326,0.437,0.366
53.25,0.442,0.473,0.403
53.255,0.548,0.455,0.392
53.26,0.422,0.562,0.473
53.265,0.473,0.597,0.44
53.27,0.655,0.576,0.387
53.275,0.65,0.614,0.358
53.28,0.627,0.594,0.379
53.285,0.726,0.636,0.393
53.29,0.738,0.619,0.331
53.295,0.709,0.557,0.257
53.3,0.82,0.658,0.346
53.305,0.793,0.619,0.324
53.31,0.843,0.565,0.271
53.315,0.775,0.582,0.182
53.32,0.765,0.52,0.207
53.325,0.748,0.52,0.181
53.33,0.812,0.496,0.202
53.335,0.838,0.509,0.006
53.34,0.696,0.348,0.13
53.345,0.77,0.461,0.094
53.35,0.756,0.394,0.062
53.355,0.748,0.372,0.072
53.36,0.661,0.374,-0.008
53.365,0.62,0.239,0.004
53.37,0.631,0.205,0.062
53.375,0.575,0.193,-0.119
53.38,0.589,0.192,-0.131
53.385,0.554,0.115,-0.087
53.39,0.492,0.084,-0.053
53.395,0.469,0.07,-0.177
53.4,0.466,-0.013,-0.18
53.405,0.4,-0.016,-0.161
53.41,0.277,-0.036,-0.203
53.415,0.284,-0.074,-0.262
53.42,0.255,-0.087,-0.312
53.425,0.145,-0.211,-0.266
53.43,0.16,-0.194,-0.319
53.435,0.038,-0.164,-0.316
53.44,-0.039,-0.289,-0.333
53.445,-0.061,-0.459,-0.431
53.45,-0.103,-0.394,-0.371
53.455,-0.201,-0.364,-0.445
53.46,-0.262,-0.407,-0.378
53.465,-0.244,-0.514,-0.371
53.47,-0.318,-0.543,-0.478
53.475,-0.342,-0.36,-0.427
53.48,-0.376,-0.562,-0.369
53.485,-0.459,-0.572,-0.437
53.49,-0.495,-0.485,-0.341
53.495,-0.581,-0.513,-0.329
53.5,-0.585,-0.623,-0.378
53.505,-0.733,-0.575,-0.318
53.51,-0.64,-0.534,-0.412
53.515,-0.678,-0.561,-0.344
53.52,-0.704,-0.539,-0.279
53.525,-0.664,-0.646,-0.368
53.53,-0.689,-0.639,-0.293
53.535,-0.773,-0.493,-0.311
53.54,-0.836,-0.565,-0.218
53.545,-0.788,-0.589,-0.237
53.55,-0.786,-0.603,-0.207
53.555,-0.697,-0.494,-0.219
53.56,-0.809,-0.503,-0.217
53.565,-0.794,-0.498,-0.241
53.57,-0.818,-0.436,-0.03
53.575,-0.698,-0.494,-0.068
53.58,-0.771,-0.417,-0.016
53.585,-0.786,-0.461,-0.029
53.59,-0.747,-0.311,-0.002
53.595,-0.67,-0.339,0.042
53.6,-0.618,-0.212,0.068
53.605,-0.552,-0.131,0.009
53.61,-0.671,-0.211,0.201
53.615,-0.493,-0.19,0.033
53.62,-0.474,-0.047,0.128
53.625,-0.413,-0.096,0.264
53.63,-0.448,-0.06,0.195
53.635,-0.33,-0.015,0.201
53.64,-0.354,0.04,0.257
53.645,-0.193,0.13,0.282
53.65,-0.186,0.121,0.316
53.655,-0.172,0.189,0.308
53.66,-0.053,0.186,0.271
53.665,-0.097,0.272,0.328
53.67,0.067,0.274,0.339
53.675,0.05,0.376,0.373
53.68,0.063,0.401,0.372
53.685,0.086,0.427,0.289
53.69,0.198,0.434,0.443
53.695,0.25,0.435,0.522
53.7,0.381,0.494,0.363
53.705,0.344,0.533,0.338
53.71,0.431,0.554,0.367
53.715,0.503,0.681,0.377
53.72,0.405,0.559,0.381
53.725,0.588,0.628,0.347
53.73,0.621,0.52,0.428
53.735,0.597,0.581,0.329
53.74,0.599,0.681,0.389
53.745,0.722,0.589,0.391
53.75,0.786,0.628,0.355
53.755,0.762,0.572,0.296
